VCD info: dumpfile test.vcd opened for output.
pc: 0xxxxx ; opcode: xxxxxxx ; funct3: xxx ; funct7: xxxxxxx, a: xxxxxxxx ; b: xxxxxxxx ; op: x ; alu_out: xxxxxxxx ; ra: xxxxxxxx ; sp: xxxxxxxx ; a0: xxxxxxxx ; mem_rd_data: xxxxxxxx ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0438 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: fffffba0 ; b: 00000011 ; op: 0 ; alu_out: fffffbb1 ; ra: 0000042c ; sp: fffffba0 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000042c ; sp: fffffba0 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 1101111 ; funct3: 000 ; funct7: 0000010, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0490 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: fffffba0 ; b: fffffff0 ; op: 0 ; alu_out: fffffb90 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: fffffba0 ; b: fffffff0 ; op: 0 ; alu_out: fffffb90 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0494 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffba0 ; b: fffffff0 ; op: 0 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0498 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: 0000043c ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 7b9c ; mem_wr_data: 0000043c ; load_out: 78030000
pc: 0x0498 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: 0000043c ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0498 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 0000043c ; op: 1 ; alu_out: ffffffcc ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x049c ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000020 ; b: 00000000 ; op: 0 ; alu_out: 00000020 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x049c ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000020 ; b: 00000000 ; op: 0 ; alu_out: 00000020 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000020 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a0 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 0002fff8 ; ra: 0000043c ; sp: fffffb90 ; a0: 00030000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1111111, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 0002fff8 ; ra: 0000043c ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a4 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: 00030000 ; b: fffffff8 ; op: 0 ; alu_out: 00030000 ; ra: 0000043c ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 1101111 ; funct3: 111 ; funct7: 1100011, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0114 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: xxxxxxxx ; b: 00000000 ; op: 1 ; alu_out: 0000000X ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0118 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: 0002fff8 ; b: 00000020 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 7ff8 ; mem_wr_data: 00000020 ; load_out: 78030000
pc: 0x0118 ; opcode: 0100011 ; funct3: 010 ; funct7: 0000000, a: 0002fff8 ; b: 00000020 ; op: 1 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0118 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 0002fff8 ; b: 00000020 ; op: 1 ; alu_out: 00030018 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a8 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 000004a8 ; b: 00000000 ; op: 1 ; alu_out: 000004a8 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04a8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 000004a8 ; b: 00000000 ; op: 1 ; alu_out: 000004a8 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 0002fff8 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04ac ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: 00000000 ; b: 00000000 ; op: 0 ; alu_out: 00000000 ; ra: 000004a8 ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: ffffffc4 ; op: 1 ; alu_out: 00000001 ; ra: 000004a8 ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 7b9c ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: ffffffc4 ; op: 1 ; alu_out: 00000001 ; ra: 000004a8 ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 0000043c ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 0000043c
pc: 0x04b0 ; opcode: 0000011 ; funct3: 010 ; funct7: 0000000, a: fffffb90 ; b: ffffffc4 ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x04b0 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: ffffffc4 ; op: 1 ; alu_out: fffffb54 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 00000010 ; op: 0 ; alu_out: fffffba0 ; ra: 0000043c ; sp: fffffb90 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 00000010 ; op: 0 ; alu_out: fffffba0 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x04b4 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: fffffb90 ; b: 00000010 ; op: 0 ; alu_out: fffffba0 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x043c ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 0000043c ; b: 00000000 ; op: 1 ; alu_out: 0000043c ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x043c ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: 0000043c ; b: 00000000 ; op: 1 ; alu_out: 0000043c ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0440 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000000, a: fffffbb1 ; b: 00000001 ; op: 0 ; alu_out: fffffbb2 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0440 ; opcode: 0000011 ; funct3: 100 ; funct7: 1111111, a: fffffbb1 ; b: 00000001 ; op: 0 ; alu_out: fffffbb0 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0444 ; opcode: 0000011 ; funct3: 100 ; funct7: 1111111, a: fffffbb2 ; b: xxxxxxxx ; op: 1 ; alu_out: xxxxxxxx ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 7bb1 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0444 ; opcode: 0000011 ; funct3: 100 ; funct7: 1111111, a: fffffbb2 ; b: xxxxxxxx ; op: 1 ; alu_out: xxxxxxxx ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0444 ; opcode: 0000011 ; funct3: 100 ; funct7: 1111111, a: fffffbb2 ; b: xxxxxxxx ; op: 1 ; alu_out: xxxxxxxx ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0444 ; opcode: 1100011 ; funct3: 001 ; funct7: 1111111, a: fffffbb2 ; b: xxxxxxxx ; op: 1 ; alu_out: xxxxxxxx ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0448 ; opcode: 1100011 ; funct3: 001 ; funct7: 1111111, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0448 ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x044c ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 7fbc ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x044c ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 0000043c ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 000000b0 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 000000b0
pc: 0x044c ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0450 ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 7fb8 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0450 ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 00000000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0450 ; opcode: 0000011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0450 ; opcode: 0010011 ; funct3: 000 ; funct7: 0100010, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: fffffba0 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0454 ; opcode: 0010011 ; funct3: 000 ; funct7: 0100010, a: fffffba0 ; b: 00000440 ; op: 0 ; alu_out: ffffffe0 ; ra: 000000b0 ; sp: fffffba0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0454 ; opcode: 0010011 ; funct3: 000 ; funct7: 0100010, a: fffffba0 ; b: 00000440 ; op: 0 ; alu_out: ffffffe0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x0454 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: fffffba0 ; b: 00000440 ; op: 0 ; alu_out: ffffffe0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b0 ; opcode: 1100111 ; funct3: 000 ; funct7: 0000000, a: 000000b0 ; b: 00000000 ; op: 1 ; alu_out: 000000b0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b0 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 000000b0 ; b: 00000000 ; op: 1 ; alu_out: 000000b0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b4 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 000000b0 ; b: 00000000 ; op: 1 ; alu_out: 000000b0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00000000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b4 ; opcode: 0110111 ; funct3: 000 ; funct7: 0000000, a: 000000b0 ; b: 00000000 ; op: 1 ; alu_out: 000000b0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b4 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000100, a: 000000b0 ; b: 00000000 ; op: 1 ; alu_out: 000000b0 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000100, a: 00008000 ; b: 00000088 ; op: 0 ; alu_out: 00008088 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008000 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b8 ; opcode: 0010011 ; funct3: 000 ; funct7: 0000100, a: 00008000 ; b: 00000088 ; op: 0 ; alu_out: 00008088 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x00b8 ; opcode: 1101111 ; funct3: 000 ; funct7: 0011001, a: 00008000 ; b: 00000088 ; op: 0 ; alu_out: 00008088 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f0 ; opcode: 1101111 ; funct3: 000 ; funct7: 0011001, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 000000b0 ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f0 ; opcode: 1101111 ; funct3: 000 ; funct7: 0011001, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 000000bc ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f0 ; opcode: 0010011 ; funct3: 000 ; funct7: 1011110, a: 00000000 ; b: 00000000 ; op: 1 ; alu_out: 00000000 ; ra: 000000bc ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1011110, a: ffffffe0 ; b: fffffbc0 ; op: 0 ; alu_out: fffffba0 ; ra: 000000bc ; sp: ffffffe0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f4 ; opcode: 0010011 ; funct3: 000 ; funct7: 1011110, a: ffffffe0 ; b: fffffbc0 ; op: 0 ; alu_out: fffffba0 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 00000000
pc: 0x03f4 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100000, a: ffffffe0 ; b: fffffbc0 ; op: 0 ; alu_out: 00000000 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x03f8 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 000000bc ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fbc ; mem_wr_data: 000000bc ; load_out: 78030000
pc: 0x03f8 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 000000bc ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x03fc ; opcode: 0100011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fb8 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x03fc ; opcode: 0100011 ; funct3: 010 ; funct7: 0100000, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x03fc ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0400 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000020 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fc4 ; mem_wr_data: 00000020 ; load_out: 78030000
pc: 0x0400 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000020 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0404 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: ffffffc4 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fc8 ; mem_wr_data: ffffffc4 ; load_out: 78030000
pc: 0x0404 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: ffffffc4 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0408 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fcc ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0408 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x040c ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fd0 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x040c ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0410 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 7fd4 ; mem_wr_data: 00000000 ; load_out: 78030000
pc: 0x0410 ; opcode: 0100011 ; funct3: 010 ; funct7: 0100001, a: fffffba0 ; b: 00000000 ; op: 1 ; alu_out: 00000001 ; ra: 000000bc ; sp: fffffba0 ; a0: 00008088 ; mem_rd_data: 78030000 ; mem_addr: 0000 ; mem_wr_data: 00000000 ; load_out: 78030000
